,id,premise,hypothesis,lang_abv,language,label,label_name
2885,b5d0a57736,right well warmth developed between them again i think a picture relationships,their relationship cold meaningless,en,English,2,contradiction
2886,6dbe9e6138,tinh thần hướng dẫn và khuyến khích,lời khuyên về tình yêu,vi,Vietnamese,1,neutral
2887,18b1750cb6,یہاں تک کہ اگر مقدمہ واپس لینے کی اجازت ہوتی بھی تو، تو یہ وکیل کو اخلاقی ذمہ داریوں سے محفوظ نہیں کرسکتا ہے جو کلائنٹ کی نمائندگی کرتا ہے یا بدعنوانی کے دعوے سے۔,ہوسکتا ہے اٹارنی کو خسارہ اٹھانا پڑے یہاں تک اگر وہ کیس سے ہٹ جاتے ہیں,ur,Urdu,0,entailment
2888,a0aa06bc42,i never managed plan my departure right,i'm going plan my departure now,en,English,1,neutral
2889,d98297a337,one he broke back about length his forearm,he snapped a twig so same length his forearm,en,English,1,neutral
2890,ac39d87e0e,คนที่ไม่คุ้นเคยกับภาษาที่เกี่ยวข้องมักจะไม่มีคำตอบต่อคำถามที่เกี่ยวกับวาทศิลป์เหล่านี้ แต่ฉันรู้สึกมั่นใจว่าพวกเขาจะชอบการงดเว้นความจริงน่ารังเกียจนี้,พวกมันคงได้อยู่ในตำแหน่งที่ดีกว่านี้ถ้ามีคนมาตีความมัน,th,Thai,1,neutral
2891,cf5e3a44fe,एफबीआई जांचकर्ताओं ने अनुमान लगाया है कि अलकायदा ने फीनिक्स क्षेत्र के अन्य उग्रवादी मुसलमानों को विमानन प्रशिक्षण में नामांकित करने का निर्देश दिया हो सकता है।,फीनिक्स में एफबीआई जांचकर्ताओं ने अन्य चरमपंथियों को पाया।,hi,Hindi,1,neutral
2892,4990f1b46c,क्लार्क ने राष्ट्रीय सुरक्षा सलाहकार राइस को कम से कम दो बार बताया कि संयुक्त राज्य अमेरिका में अलकायदा के स्लीपर कोशिकाओं के होने की संभावना है ।,क्लार्क ने राष्ट्रीय सुरक्षा सलाहकार राइस से कहा कि अल कायदा के स्लीपर सेल्स शायद संयुक्त राज्य अमेरिका में थे।,hi,Hindi,0,entailment
2893,8bfddf7b45,a sufficiently clever system taxes subsidies can induce people make accurate reports their own emotional distress,people never report their emotional distress,en,English,2,contradiction
2894,4d3e7450a2,feisty就像fizzle一样，开始于中古英语的fysten，比如fisten ` fart。,fiesty与fisten无关。,zh,Chinese,2,contradiction
2895,4dc5dadd31,what who will tax,will tax many people but whom,en,English,1,neutral
2896,e49317338d,while headquarters staffing streamlined staffing levels at ports maintained or increased,headquarters staff increased port staff streamlined,en,English,2,contradiction
2897,a8b04119a7,there followed balkan wars which turkey lost western thrace macedonia then world war i into which turkey entered germany's side,turkey entered first world war fighting against germany,en,English,2,contradiction
2898,4e14324c51,въпреки това париж наскоро създаде мили от колоездачни алеи които пресичат целия град правейки велосипедите много по-безопасни и по-популярни,все още е невероятно опасно да се кара колело в париж,bg,Bulgarian,2,contradiction
2899,04ed433d72,कैथेड्रल छात्र संस्था लगभग,हमारे एक चौथाई छात्रों के लिए उनके सभी शिक्षण शुल्क भुगतान किया जाता है।,hi,Hindi,1,neutral
2900,302e78cdb6,i cried when horse got killed when wolf got killed,animal killings make me want cry,en,English,1,neutral
2901,56ea39b9a6,όταν τραβήξω όταν τραβήξει το κουβούκλιο για μένα για να ξεκινήσω να τον βγάλω έξω δείχνει δύο όργανα στην αριστερή πλευρά του αεροσκάφους που είχαν λιώσει πραγματικά κατά τη διάρκεια της πτήσης,υπήρχαν όργανα στο αεροσκάφος που έλιωσαν,el,Greek,0,entailment
2902,1d4f1f8424,however some participants cautioned principle-based standards should viewed a panacea solve problems financial reporting could lead an undesirable situation where would comparability or agreement treatment similar transactions,some participants cautioned principle-based standards should viewed a panacea solve problems,en,English,0,entailment
2903,41a1ffd9a5,dinghies available hire from marinas at tel aviv jaffa akko netanya nahariya,dinghies rent-able marinas at tel aviv jaffa akko akko netanya nahariya,en,English,0,entailment
2904,22c6811a14,ogle qui était à la tête l'équipage s'est trouvé freiné par blood qui s'est opposé à lui et a pu voir une certaine sévérité s'emparer son visage et traverser tout son corps,il était grincheux parce-qu'il n'avait rien à manger,fr,French,1,neutral
2905,6200ec7a47,doesn't do i mean thing know 's like might standing somewhere right like let's say 're go know 're driving out 're driving back home 's late at night stop by one these know twenty four hour know gas stations joints,there no gas stations open hours a day,en,English,2,contradiction
2906,d178480128,at time publication this document along other publications pertaining information security available nist's computer security resource clearinghouse internet page at csrcnistgovpublicationshtml,document well all security information kept private,en,English,2,contradiction
2907,b977efbeec,เขาได้ขยับ เพื่อที่จะได้เพิ่มเสียงของเขา ให้เหนือระดับปกติของ languid,เขาทำเสียงสูง,th,Thai,0,entailment
2908,b47cb2921e,if face has been getting longer at bottom over generations has been getting shorter broader top,face gets longer thinner at bottom throughout generations,en,English,1,neutral
2909,5e548966dd,she's smiling but her eyes closed,her eyes widened she smiled,en,English,2,contradiction
2910,82a3c4d252,η γενναιοδωρία σας θα βοηθήσει το irt να συνεχίσει να λέει τις καλύτερες ιστορίες με τον καλύτερο δυνατό τρόπο,χωρίς τη δωρεά σας το irt θα αντιμετώπιζε προβλήματα,el,Greek,1,neutral
2911,22aff68c2e,look there's a legend here,there isn't a legend here,en,English,2,contradiction
2912,7e89da4ba3,enough known about how nontransportation costs vary distance,ways which distance affects nontransportation costs a subject we don't enough information,en,English,0,entailment
2913,632cd941bd,oh yes sir dorcas looking very curiously at him tell truth so i,we had no interest him at all,en,English,2,contradiction
2914,90fd551688,calcutta seems only other production center having any pretensions artistic creativity at all but ironically 're actually more likely see works satyajit ray or mrinal sen shown europe or north america than india itself,more likely come across work mrinal sen india than north america,en,English,2,contradiction
2915,e9d26d5129,part reason difference pieces per possible delivery may due fact five percent possible residential deliveries businesses thought but known a lesser percentage possible deliveries rural routes businesses,reason a lesser pecentage possible deliveries rural routes might become more clear future,en,English,1,neutral
2916,6ca8f21556,blood brisa le sceau et lu,le sceau a été brisé,fr,French,0,entailment
2917,c8a4535a83,lucrative tin mines kuala lumpur state selangor sungai ujong negeri sembilan larut taiping perak were run malay rulers by chinese managers providing coolie labor,chinese labor seen less costly more expendable by malay ruling class,en,English,1,neutral
2918,f3f958f645,اب تک کے نتائج یہ ہیں ابنے عطیہ نہ دینے والے فارغ التحصیل طلبہ سے حاصل کرنا چاہیے سب سے بڑا عطیہ ڈالر اور سب سے چھوٹا پانچ ڈالر کا کیا گیا۔,کسی نے بھی پانچ سو ڈالر سے زیادہ کا چندہ نہیں دیا ،جو کہ مایوس کن تھا۔,ur,Urdu,2,contradiction
2919,2f6397c654,like japanese chinese portuguese before them many new peoples would stay hawaii adding ethnic racial mix has become a hallmark islands,hawaii homogenous,en,English,2,contradiction
2920,dd05c6296b,освен това съдържа само термини известни с факта че са възникнали през двадесети век както посочва предговора но пропуска военния жаргон от по-ранния двадесети век,според предговора той съдържа термини които са възникнали през хх век но изключва жаргона който се е появил по-рано,bg,Bulgarian,0,entailment
2921,bab22dc779,oh no no 're fired there one chance then go a program if come back positive one chance go go into a lot uh rehabilitation both alcohol drug use uh uh a lot uh an agency where can go personal problems financial or whatever,if a drug test comes back positive fire employee right away,en,English,2,contradiction
2922,7e0c0373d9,good news however can found reports like this one,this report contains only bad information should destroyed immediately,en,English,2,contradiction
2923,e4e2ae63ab,les exigences actuelles en matière sécurité favorisent la surclassification et la compartimentation excessive l'information entre les organismes,les protocoles sécurité actuellement en vigueur font que beaucoup d'informations se retrouvent sur-classées,fr,French,0,entailment
2924,e4dddb335e,fiscal year reported estimated improper medicare fee--service payments,payments were from fiscal year,en,English,2,contradiction
2925,fb362c0a06,जब तक फायर न किया जाए फायर न करें,तभी गोली चलाओ जब तुम्हे लगे,hi,Hindi,2,contradiction
2926,6652c09b08,допълнително капитализиране на обтегнатите отношения между бритиш телеком и ем си ай и офертата на уърлдком от млрд долара за eмсиай се оказа по-висока от тази на бт,bt предложи милиарда за mct,bg,Bulgarian,1,neutral
2927,13b508cfee,mara nyingi mazungumzo haya ya mapema yalijulikana kama sanaa ya watu,sanaa za kale zilikuwa zinajulikana kama sanaa ya miungu,sw,Swahili,2,contradiction
2928,8d4aca7504,ช่วงระยะเวลานี้แสดงไว้ในนิทรรศการ a- ในภาคผนวก a อย่างไรก็ตามนั้นขึ้นอยู่กับความเฉพาะเจาะจงของโครงการ เวลาที่ต้องการอาจแตกต่างกันสองสามเดือน,ภาคผนวก a แสดงเวลาที่ต้องทำให้เสร็จสิ้น,th,Thai,1,neutral
2929,c4ccb5091e,medicare gross outlay projections based intermediate assumptions hi smi trustees' reports,hi smi trustee reports were used estimate future medicare costs,en,English,0,entailment
2930,c62fdd0c50,سيصبح ما تفعله مشاهدة لكثيب,يقولون ذلك تماما كما هو الحال دائما,ar,Arabic,2,contradiction
2931,c540138fa6,perhaps a further password would required or at any rate some proof identity,passwords unnecessary waste additional time,en,English,2,contradiction
2932,892088d99e,ideological free-marketeers like myself theories like smith wright's can intellectually jarring,i belong ideologies free-marketeers but theories presented by smith wright shock me since we think so differently,en,English,1,neutral
2933,816099928e,อ้าย เสียงคำรามในคำร้องของโจรสลัดด้านล่าง และหนึ่งหรือสองของพวกเขาอธิบายการยืนยันนั่นเพิ่มเติม,พวกโจรสลัดทั้งหมดที่อยู่บนเรือหลายลำนั้นมักจะส่งเสียงดังเเละตะโกนพร้อมๆกัน,th,Thai,1,neutral
2934,41d3abb93d,made yeah made all way through four years college playing ball but,i didn't go college,en,English,2,contradiction
2935,3613a175b7,divers can explore deeps but can also snorkel here or take a glass-bottom boat or submarine tour get a glimpse this watery world,glass-bottomed boat tours cost a lot more than snorkeling,en,English,1,neutral
2936,d3fce06baa,children especially boys seen a blessing treated indulgence fussed over by mothers grandmothers,male children considered bring luck family,en,English,1,neutral
2937,4d5779b683,triết lý pháp lý của liên minh chiến thắng cả về chất và phong cách,ngay thậm chí có chiến thắng triết lí hợp pháp vẫn sai về mặt đạo đức,vi,Vietnamese,1,neutral
2938,3e0863dca5,then he shrugged,he wasn't sure what say,en,English,1,neutral
2939,843a5631a0,i see said tuppence thoughtfully,i can't comprehend said tuppence fitfully,en,English,2,contradiction
2940,f4bef7ba19,یہ بات ممکن ہے کہ جرم آپ کو معلوم ہو اور آپ لوگ اپنے ٹیلی ویژن چوری اور چوری کریں اور اس کو فروخت کریں کیونکہ یہ وہ کام نہیں کرسکتے جو آپ کو معلوم نہیں کر سکتے ہیں,یہ جرائم میں کمی کا سبب بنے گا۔,ur,Urdu,2,contradiction
2941,1feff97d97,' burned down my house','even though tried burn down my house perfect state',en,English,2,contradiction
2942,257a7ec181,tous deux peuvent être modifiés sans que le mécanisme correspondance entre anticodon et codon soit également modifié,les modifications sont extrêmes,fr,French,1,neutral
2943,bd2caf1cc8,фолклорен танцов театър дора страту представя изпълнения на традиционна гръцка песен танц и музика в традиционна фолклорна селищна аудитория на хълма филопапос от май до септември с изключение на понеделниците,в периода от май до септември ще има танцови дейности на хълма philopappos,bg,Bulgarian,0,entailment
2944,f799284326,اگر آپ ہارورڈ اسکوائر کے لئے شام کے متبادل کی تلاش کر رہے ہیں تو، کیپبری اسٹریٹ کے نیچے واقع ھسپانوی ذائقہ انمان اسکوائر کے سربراہ,ہارورڈ اسکوائر رات میں خطرناک ہے,ur,Urdu,1,neutral
2945,46fcc20d51,der strand war schön und es ist echt ein toller platz es ist vermutlich einer meiner beliebtesten orte und wie ist es mit dir,ich liebe den strand weil er so sauber und gut gepflegt ist,de,German,1,neutral
2946,e26eccaf40,gizli anayasa amerika siyasetindeki ağırlığını yeniden ortaya koyacağından onbeşinci düzenlemesinin vaadini ciddiye alacağız,gizli anayasa yeniden ağırlığını koyduğu için beşinci tadil daha ciddiye alınmıştır,tr,Turkish,0,entailment
2947,2529e8f427,colonia sant jordi otel ve villalarla kaplı ancak bir tatil yeri için oldukça başarısız bir deneme gibi duruyor,sokakta birçok otel var,tr,Turkish,0,entailment
2948,51a334e596,no i mean there there there nothing i mean,there plenty work involved this a really big deal,en,English,2,contradiction
2949,a033673a3d,许多人认为聘请michael apted为该系列带来更多人情味。,michael apted 受聘，要为这系列剧添加一点个人特质。,zh,Chinese,0,entailment
2950,b10277a360,la presencia bugsy siegel y kid twist en nuestra historia reciente no significa que seamos personas duras,bugsy siegel y kid twist son parte nuestra historia y eso significa que somos duros,es,Spanish,2,contradiction
2951,3706506df5,outside set manicured gardens remains abbey holyrood,abbey holyrood located outside among lovely gardens,en,English,0,entailment
2952,44bad2a664,good cheer,good cheer beer time near,en,English,1,neutral
2953,29043a144c,story also made front page new york times financial times london which said more than members a mystic cult called fa lun gong caused acute embarrassment security forces by virtually surrounding compound where china's leaders work,new york times neglected cover fa lun gong story their papers,en,English,2,contradiction
2954,f0fb3969d0,more than a year clinton's surrogates been calling starr an out--control prosecutor,clinton's supporters stating starr out line,en,English,0,entailment
2955,3663a23e87,nein sie sind sie sind immer noch auf tour sie sind seit ende der sechziger jahre auf tour,sie lieben es zu reisen,de,German,1,neutral
2956,8da919f511,một trở ngại là các thành phần doj tương ứng không thể đồng ý về tất cả các cải cách được đề xuất,trở ngại đề xuất cải cách doj có thể được khắc phục nếu tất cả các thành phần đáp ứng,vi,Vietnamese,1,neutral
2957,5db181cde3,กำลังมองหากุญแจเพื่อเก็บให้ปลอดภัย ขอโทษที่ใช้คำพูดไม่ดี,ฉันไม่เห็นว่าสิ่งที่ฉันเพิ่งพูดจะตลกอะไรเลย,th,Thai,2,contradiction
2958,1a5e0a3085,'no one large would ever try harm us,'re out get us there large know,en,English,2,contradiction
2959,3c0ef68181,usually sites program effects case studies should selected great care criteria such whether there evidence program has been implemented at site whether site has been subjected changes could same effects program or could mask its effects how addition this site group sites being studied supports generalizability findings,there no criteria selecting sites programs,en,English,2,contradiction
2960,9b012fd451,yet mouths white townsfolk salisbury nc sounds convincing,white townsfolk salisbury nc think sounds convincing,en,English,0,entailment
2961,6bc9bf534d,yah khoj karane ke liye german sarakaar se tvarit aur bahut hee mahatvapoorn sahayog kee zaroorat hogee jo shaayad praapt karana kathin ho,यदि जांच पूरी हो तो तीन फ्युजिटिव के स्थानों का पता चला होगा।,hi,Hindi,1,neutral
2962,250e1e3487,yeah 's world league,'s world league can join,en,English,1,neutral
2963,8601b542d1,il est actionné en soulevant simplement deux planches bois à la main,deux planches sont soulevées par un robot,fr,French,1,neutral
2964,2ff3433839,它的前身是现在相当陈旧的strangury（年）缓慢而痛苦的排尿。,缓慢而痛苦的尿流是前兆。,zh,Chinese,0,entailment
2965,3e11cedca9,programs michigan district columbia received one-year grant terms,one-year grant terms paid out cash,en,English,1,neutral
2966,a3ca2d6811,yeah well 's other thing know talk about women leaving home going out work well still taking care children a very important job someone's got do able do right,traditional gender roles were correct all along,en,English,1,neutral
2967,25a68c4485,اچھی طرح سے مجھے لگتا ہے مجھے لگتا ہے اتنی اچھی طرح میں نہیں جانتا کہ میں نے میں نے منشیات کے امتحان پر میرے تمام احساسات کو حل نہیں کیا ہے میں مکمل طور پر سیدھے براہ راست منشیات کا استعمال نہیں کروں گا,mein munshiaat ki janch ke bilkul khalaf hoon iss ke baray mein mujhe koi shak nahi hai,ur,Urdu,2,contradiction
2968,a2ee5dadb6,spot does leave viewer wondering about rest story what tale condom could tell,spot resolves storyline neatly viewers especially regarding condom,en,English,2,contradiction
2969,30b1d1b1b3,some critics mystery isn't harris suggests how women throughout history exploited their sexual power over men but how pimps like him come away profit,harris suggests 's a mystery how women exploited men their sexual power,en,English,0,entailment
2970,11716c08e7,حالیہ حفاظتی ضروریات نےایجنسیوں کے درمیان بہت زیادہ رازداری اور حد سے زیادہ تقسیم کار کو پروان چڑھایا ہے۔,سیکورٹی کی ضروریات کو بہت زیادہ معلومات کو جمع نہیں کرتے,ur,Urdu,2,contradiction
2971,3338b6bfb3,his mother died when he young he adopted by brodkeys,he made live an orphanage when his mother died,en,English,2,contradiction
2972,ab01e37aa6,under overmechanical assumptions affirmative-action opponents themselves putting aside racial iq theories murray some others blacks would move up list whites would move down,assumptions affirmative action opponents overly mechanical,en,English,0,entailment
2973,23c27dac40,a politician connected home service his parliamentary section's boss mobile phone number -- known his lack sense humor did take too well a message from 'admirer' - 'wishes shovel best',he so grateful receive message he sent sender a bunch flowers,en,English,2,contradiction
2974,be24d13e62,elle disait des choses comme « mais tu devrais regarder ici regarder ici » elle m'a montré trois endroits différents dans l'ordinateur,elle m'a dit où chercher,fr,French,0,entailment
2975,6bd8f033c3,some bugs hell track down,takes hours find some bugs,en,English,1,neutral
2976,3c59bd5742,high crimes painfully shoddy even a book rushed press,high crimes carefully written rushed,en,English,2,contradiction
2977,48c8953c10,оценките получени от проучвания с дългосрочни експозиции които представляват основен дял от позитивите в базовата оценка не са засегнати,оценките са базирани на хора които са изложени само веднъж,bg,Bulgarian,2,contradiction
2978,bd70f1dcae,έτσι μοιάζει λοιπόν κοιτάξτε κοιτάξτε μια τέτοια παρέα,δεν μου μίλησε,el,Greek,2,contradiction
2979,63c6adfacc,i don't know um-hum,i am certain,en,English,0,entailment
2980,9bfab73433,what's more there no evidence any competitive evaluation tripp before she offered this job,doubtful tripp evaluated before receiving this job offer,en,English,0,entailment
2981,ec0bebe7e4,trial galileo,galileo's trial cancelled,en,English,2,contradiction
2982,05a4b6d9f7,嗯，不，我住在校外,我住在离校园不远的地方。,zh,Chinese,1,neutral
2983,a80c30480d,porque en realidad no vivían en augusta vivían en… bueno ya sabes augusta todavía era una ciudad pequeña en esa época a pesar que para la gente que vive en ciudades tan grandes como esta augusta no es tan grande,vivían en el corazón augusta,es,Spanish,2,contradiction
2984,1886419996,fast forward beyond,onwards beyond,en,English,0,entailment
2985,dd21589b5c,public health official's version line take my wife please tell americans eat kale five times a week,public health officials believes americans should avoid kale their diet completely,en,English,2,contradiction
2986,4ae205fb81,mối tình của tôi với irt là một câu chuyện dài,tôi vẫn chưa gặp được người mà cúng thích irt như tôi,vi,Vietnamese,1,neutral
2987,b23de4e867,okay movies i've i haven't seen too many lately i kids we went saw rescuers down under over break do do kids take movies or,i took my kids see movie rescuers down under,en,English,0,entailment
2988,1c14bdeedd,a chancy road winding up -metre -foot summit likely test engine suspension your car well your own persistence,a short easy trip get summit,en,English,2,contradiction
2989,bc89b34d2d,ne pense pas que j'accepte avec plaisir,je ne l'accepte pas volontiers,fr,French,0,entailment
2990,9aef5004f8,slate could put someone a reasonable grasp elementary finance a balanced viewpoint charge writing a tax piece,slate sometimes covers tax issues,en,English,1,neutral
2991,342a3b8375,see idea then think tuppence paused grasp supposition fully jane finn wanted me go paris mr carter smiled more wearily than ever,mr carter growing more more tired,en,English,0,entailment
2992,4cb1c8149b,since his death has been transformed into bob marley museum carefully managed by marley family protect memory his life,museum contains works from other members marley family,en,English,1,neutral
2993,16762e7330,a lot people going look at say 'well i took exam way 's what i had do ' said mr curnin,exam hard a lot people going talk about,en,English,1,neutral
2994,12c232f7b8,will remember my saying wise beware people who were telling truth,must careful people lying,en,English,0,entailment
2995,f4eca4480f,είναι ότι έχουμε σχεδόν ένα στρέμμα ναι είναι αστείο γιατί έχουμε,νομίζουμε ότι είναι γελείο επειδή μοιάζει περισσότερο με τρία στρέμματα γης,el,Greek,1,neutral
2996,3f5d29f24c,nous regardions quelque chose à la télé,nous n'avions pas la télé,fr,French,2,contradiction
2997,ebaae4990c,th circa bcgreeks colonize sicily other southern regions,before colonizing southern regions greeks conquered northern regions,en,English,1,neutral
2998,d9268a68e9,несмотря на роскошь в настоящее время они не являются привлекательными,в настоящее время по ним нет никаких апелляций,ru,Russian,0,entailment
2999,55474d09eb,kể từ khi bạn đã chỉ huy trên boong chính ogle tôi nhận lệnh từ thuyền trưởng,ogle đã cố gắng ra lệnh như thể anh ta là thuyền trưởng,vi,Vietnamese,0,entailment
3000,788b1deff8,eğer yapabilecek gücün varsa mist trail boyunca ilerle nevada şelalesi'ne doğru emerald havuzunu geç ve kalabalıkları gözden kaybetmeye başlayacaksın,nevada şelaleri kalabalıkları önlemek için harika bir yerdir,tr,Turkish,0,entailment
3001,b6027bac94,allow time thirasia explore santorini's smaller sibling islands,santorini has three smaller sibling islands,en,English,1,neutral
3002,dfc13cf926,all requests provide live testimony at one two public hearings were granted,most people who requested a live testimony ended up being dissapointed,en,English,2,contradiction
3003,6a0eb2e67d,there actually three winding roads or grande high road starting out from avenue des diables-bleus nice moyenne middle one beginning at place max-barel basse along coast from boulevard carnot but usually jammed traffic,three winding roads leaving nice closely follow terrain country through which pass,en,English,1,neutral
3004,80fab5d3c4,emeralds,diamonds,en,English,2,contradiction
3005,e2f19366cb,i've thought well over,i never even gave much thought,en,English,2,contradiction
3006,0ccba21283,той вярваше че по това време е имало достатъчно вероятна причина за наказателна заповед,той подозираше че имотът се използва за прикриване на незаконна операция по производство на бомби,bg,Bulgarian,1,neutral
3007,2de495bd5e,ہم نہیں جانتے تھے کہ وہ کہاں جا رہے تھے۔,ہم جانتے ہیں کہ وہ کہاں جا رہے تھے,ur,Urdu,2,contradiction
3008,1ec4761d9d,уверяю вас сэр что я был полностью осведомлен обо всем,от меня скрыли множество деталей,ru,Russian,2,contradiction
3009,0a88bbf936,materials then searched counterevidence subsidiary or branching paths laid out,branching paths either prosecute or release,en,English,1,neutral
3010,bcdbe0d2a0,last thing we want any more attention or any more bounty hunters,thought than more attention would make harder hide,en,English,1,neutral
3011,8d7a19764b,i noticed there a long branch running out from tree right direction,there a rather lengthy branch pointing right direction,en,English,0,entailment
3012,0b756174b3,trái tim của bạn đã đập nhanh để thích ứng trước để đón nhận những chấn động động đất trước,tất cả mọi người đều có thể cảm nhận được những lời tiên tri về động đất,vi,Vietnamese,1,neutral
3013,603df0bdf4,dot ต้องซื้อทรัพย์สินและสิ่งต่างๆ,ทรัพย์สินและอุปกรณ์ถูกซื้อจาก dot,th,Thai,0,entailment
3014,27a08fe752,other villages much less developed therein lies essence many delights,other villages greatly developed,en,English,2,contradiction
3015,ab1c877b10,με συγχωρείτε πληρώνουμε για ξέρετε τη φροντίδα για το παιδί αλλά δεν πληρώνουμε τόσα πολλά όσα εκείνοι εκτός βάσης,ο παιδικός σταθμός κοστίζει περισσότερο,el,Greek,1,neutral
3016,5d84cd0949,oh tú y tus ingeniosas réplicas y bons mots,tienes muchas ocurrencias y comentarios ingeniosos,es,Spanish,0,entailment
3017,99517effa1,together had a force attorneys responsibility serve civil legal needs about poor vulnerable people throughout state,altogether there were lawyers striving serve vulnerable less fortunate individuals state,en,English,0,entailment
3018,4e26e7727e,all quotations from old testament book aunt ruth,old testament read children church,en,English,1,neutral
3019,64530031ac,a december day british general allenby rode up jaffa gate dismounted from his horse because he would ride where jesus walked he then accepted surrender city after ottoman turks had fled flag surrender a bed-sheet from american colony hotel,british general allenby rode his horse over road where jesus walked,en,English,2,contradiction
3020,ae26616793,there many such at present time,there none at all,en,English,2,contradiction
3021,db6dfb695d,gap between productivity women productivity men,gender productivity gap,en,English,0,entailment
3022,ee6445eb80,addition dublin tourism has devised signposted three self-guided walking tours city which can follow using booklets provided,most tourists prefer hiring a tourist guide rather than doing a self-guided tour,en,English,1,neutral
3023,a208f93390,विट्गेंस्टीन का कहना है कि सामान्य रूप से कम स्तर पर आवश्यक और सुयात्मक बयानों के एक निश्चित रूप से एक उच्च स्तर पर बयानों को कम कर सकते हैं।,विट्जस्टीन ने शायद ही कभी एक या दो शब्दों से अधिक बात की क्योंकि उनका मानना ​​था कि यह संवाद करने के लिए इतना ही आवश्यक था।,hi,Hindi,2,contradiction
3024,7e3cea588c,в качестве простого примера представьте что стоимость worksharing составляет а а стоимость основной почты — а,распределение объёмов работ требует больших затрат нежели отправка почтовой корреспонденции,ru,Russian,2,contradiction
3025,0ad08f5de5,soderbergh là một trong những nhà làm phim hiếm hoi tìm hiểu về công việc,rob soderbergh là một nhà làm phim đoạt giải thưởng,vi,Vietnamese,1,neutral
3026,6331614fc3,también ponemos énfasis en obras que están directamente relacionados con la historia la literatura y las ciencias sociales,hemos hecho tres jugadas históricas en el pasado,es,Spanish,1,neutral
3027,30df80a5d8,'s mighty lucky did say,its lucky said,en,English,0,entailment
3028,899a4c5eee,there a good restaurant village addition a well-stocked mini-market self-catering visitors,village has an italian restaurant,en,English,1,neutral
3029,b4741dd423,these alone could valuable uses,aren't valueable,en,English,2,contradiction
3030,c0d4548d20,he born siddhartha gautama a grove sal trees at lumbini just across nepalese border around year bc,birth siddartha gautama took place a house,en,English,2,contradiction
3031,6a160d3c2d,我得到的不仅仅是一份工作。,我有一份占用我所有时间的工作。,zh,Chinese,1,neutral
3032,a442fe90ba,volumes available again but won't returned stacks until damp library itself gets renovated,volumes will available public after renovation,en,English,0,entailment
3033,c56b0c2c3b,example points an important general total expenditure determined by value prize whether we're talking about presidential campaigns or state lotteries,stated monetary amount prize determined regardless how prize used,en,English,1,neutral
3034,37239809fd,does anyone know what happened chaos,i know what happened chaos,en,English,1,neutral
3035,456a03b2a0,çeşitli tiyatro konularıyla ilgili kapsamlı bir slayt gösterisi kütüphanesi,slayt gösterileri biyolojiyle ilgili,tr,Turkish,2,contradiction
3036,b48bb3c71d,เรื่องราวหน้าปกของนิวส์วีกโต้แย้งว่าอเมริกาเหนือเป็นคนกลุ่มแรกจากประเภทชาติพันธุ์ rainbow coalition ไม่ใช่แค่เพียงการบรรยายให้เห็นภาพคนเอเชียทั่วไปที่ข้ามช่องแคบแบริงในตำราเรียน,ชาวเอเชียจะไม่แสดงในตำราประวัติศาสตร์,th,Thai,2,contradiction
3037,b71507f6b5,yeah yeah yeah du bekommst zwei wochen wenn du anfängst und dann jedes jahr geben sie dir einen zusätzlichen tag bis du vier wochen hast,deine zeit nimmt jedes jahr zu,de,German,0,entailment
3038,cd1b40ee78,know 's 's easy do but,can challenging,en,English,0,entailment
3039,64781506a7,и давайте посмотрим думаю двадцать лет назад мы только начинали входить в то что позже было названо сексуальной революцией все это было под кайфом и пр и пр,сексуальная революция все еще не произошла,ru,Russian,2,contradiction
3040,9713b3c040,cybernetics had always been derry's passion,derry's passion cybernetics once strong but now has faded,en,English,1,neutral
3041,bfe6886c4a,esta impresionante y hermosa atracción botánica acres extensión combina lo mejor las ideas jardinería información plantas y un diseño paisajístico inspirador,el espacio es todo concreto y es realmente feo,es,Spanish,2,contradiction
3042,801fb29857,krugman's column will henceforth known dismal science a phrase too famous ownable by anyone except possibly british essayist thomas carlyle - who coined,krugman writes novels,en,English,2,contradiction
3043,60087ddb9c,now sink sorrow i who live-- more wrongwho wishing death whom death denies whose thread all too longwho tied wretched life who looks no reliefmust spend my ever dying days never ending grief,i think everything awesome happy at all times,en,English,2,contradiction
3044,ada5cd8019,all these sites will automatically lead into george dubbawya's web site wwwgeorgewbushcom,these sites nothing do george w bush's website,en,English,2,contradiction
3045,f06ac51ede,không phải câu trả lời sai của naomi wolf,naomi wolf đã cố gắng nhiều lần để tìm ra một câu trả lời,vi,Vietnamese,1,neutral
3046,59c60ce0b7,मैंने इसके बारे में एक पत्र में डॉक्टर को सूचित किया ऐसा प्रतीत होता था की इसके कारण उन्हें आनंद मिल रहा था और उस क्रिसमस को उन्होंने मुझे एक छोटा फ्रूटकेक भेजा।,मैंने वह केक नहीं खाया था जो डॉक्टर ने मुझे उस क्रिसमस पर भेजा था।,hi,Hindi,1,neutral
3047,7e491d1499,once or twice but seem more show than battle said adrin,adrin said liked perform more than did fight,en,English,0,entailment
3048,2cb738f09e,结果，他的薪金提高了，他的其他津贴也大大增加了，从大约美元增加到每月美元，直到年月为止。,他的月收入降低了。,zh,Chinese,2,contradiction
